CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,nluEngineVersion,requestLatency,triggers
ef632484-66d7-4a34-88d9-78a4e4216e2a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1759, 'triggers': ['email']}",670d43d68790e7f88c270a9f,2024-10-14 19:16:22.793,CANNED_RESPONSE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1759,['email']
10263631-0ccc-4890-8b5a-7bdefec534bd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 910, 'triggers': ['COVID-19 Vaccine']}",670dade08529bdd288b4b24b,2024-10-15 02:48:48.590,CANNED_RESPONSE,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,910,['COVID-19 Vaccine']
695ce039-4616-4dfd-80ef-83ab4ec058b1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,62,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 2302, 'triggers': ['Fax']}",670d4cf0430f2e1d63bea557,2024-10-14 19:55:12.637,CANNED_RESPONSE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,2302,['Fax']
373078a1-0e84-4ab6-84ed-9830efa8b2a8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,144,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1669, 'triggers': ['Address & Hours']}",670d28ba14519701d62cad2e,2024-10-14 17:20:42.381,CANNED_RESPONSE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1669,['Address & Hours']
8b1f5eec-d27b-446b-aaf0-b6cc53b58b42,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1881, 'triggers': ['laboratory']}",670ce2b314519701d6297e03,2024-10-14 12:21:55.715,CANNED_RESPONSE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1881,['laboratory']
f1bad968-e89e-4e94-a889-5ef1f51e7fa2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1809, 'triggers': ['Pay bill']}",670d89a314519701d6323e52,2024-10-15 00:14:11.461,CANNED_RESPONSE,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1809,['Pay bill']
f1bad968-e89e-4e94-a889-5ef1f51e7fa2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,57,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 607, 'triggers': ['email']}",670d89bb14519701d6323f50,2024-10-15 00:14:35.928,CANNED_RESPONSE,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,607,['email']
a27f588e-b5ca-4dbd-8fdd-a83ad4a21695,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1220, 'triggers': ['Medical records']}",670d43988790e7f88c27073a,2024-10-14 19:15:20.690,CANNED_RESPONSE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1220,['Medical records']
17f3ec5e-1771-47b1-a4e6-b4ed82503f83,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 465, 'triggers': ['emergency dentist']}",670d05638529bdd288ab0bc6,2024-10-14 14:49:55.343,CANNED_RESPONSE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,465,['emergency dentist']
9b145083-ef6c-444f-a050-6b2c030f368d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'nluEngineVersion': '8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 2710, 'triggers': ['Pharmacy']}",670d5b4e8529bdd288b03662,2024-10-14 20:56:30.447,CANNED_RESPONSE,8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d,2710,['Pharmacy']
a8b4ade5-1726-4a95-9833-484cd244bf8c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 2124, 'triggers': ['Address & Hours']}",67090f688529bdd28885c7c0,2024-10-11 14:43:36.801,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,2124,['Address & Hours']
ffe5574f-2fdb-436a-9281-e40270607421,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 2334, 'triggers': ['Strong Memorial']}",670c01708529bdd288a1eb94,2024-10-13 20:20:48.378,CANNED_RESPONSE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,2334,['Strong Memorial']
3e513e5b-b464-48e8-9b15-70864332727c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,72,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 3016, 'triggers': ['Breast Imaging']}",670c29c18529bdd288a3c65c,2024-10-13 23:12:49.755,CANNED_RESPONSE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,3016,['Breast Imaging']
3e513e5b-b464-48e8-9b15-70864332727c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,81,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1617, 'triggers': ['Imaging']}",670c29cf8529bdd288a3c6ed,2024-10-13 23:13:03.610,CANNED_RESPONSE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,1617,['Imaging']
27297635-7e0d-4050-a914-694498643cb8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1897, 'triggers': ['Appointment confirmation']}",670c156f14519701d6225463,2024-10-13 21:46:07.119,CANNED_RESPONSE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,1897,['Appointment confirmation']
2625262b-0f7d-4606-924d-5fb35434cd60,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1665, 'triggers': ['Address & Hours']}",670c270014519701d623201d,2024-10-13 23:01:04.808,CANNED_RESPONSE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,1665,['Address & Hours']
f4e63507-7c15-4148-a915-af2176ee43e0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': 'e27620581c75d74e29a32eb353370fd0ffa4a85b urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1413, 'triggers': ['Lab results']}",670b9d718529bdd2889e8c78,2024-10-13 13:14:09.440,CANNED_RESPONSE,e27620581c75d74e29a32eb353370fd0ffa4a85b urmc-7b5e12e95d40d26d08654ba4a4e3be9b,1413,['Lab results']
bfd3e7c6-9b9b-4169-9c78-2b803eb8def7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 2361, 'triggers': ['Pharmacy']}",670be05214519701d61ff4ef,2024-10-13 17:59:30.403,CANNED_RESPONSE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,2361,['Pharmacy']
4d3c4713-1f2e-4ce9-aab0-cfa4d9260ef6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1468, 'triggers': ['referral']}",670b12a38529bdd2889b6a06,2024-10-13 03:21:55.849,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1468,['referral']
64c2b69b-fbb9-4211-9b97-95c4788334c0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1362, 'triggers': ['email']}",670959fd8b7dd681e933eb2b,2024-10-11 20:01:49.062,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1362,['email']
f6520296-e64c-447d-92e2-5c9c14f6a793,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1890, 'triggers': ['laboratory']}",6709285526d0feb902ccda92,2024-10-11 16:29:57.603,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1890,['laboratory']
38a3659d-a316-4484-ad41-0c4555530d00,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 964, 'triggers': ['insurance plan']}",670943e98b7dd681e93298a5,2024-10-11 18:27:37.598,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,964,['insurance plan']
0987c760-3def-4f76-85ce-aaf894375dfe,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1868, 'triggers': ['Thank you']}",67099c0e14519701d60de9b9,2024-10-12 00:43:42.876,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1868,['Thank you']
c8da7406-7346-41c0-a897-44091dfdf793,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,23,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 4682, 'triggers': ['Appointment confirmation']}",670951368529bdd28889bd76,2024-10-11 19:24:22.267,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,4682,['Appointment confirmation']
3999a651-b9c5-4699-aa09-46495ed52702,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 5076, 'triggers': ['email']}",670921138529bdd28886c116,2024-10-11 15:58:59.895,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,5076,['email']
b05d2685-e10c-4ac9-9b3e-a3d150ed29a4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,44,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 743, 'triggers': ['Thank you']}",67089c578529bdd288833d05,2024-10-11 06:32:39.405,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,743,['Thank you']
b05d2685-e10c-4ac9-9b3e-a3d150ed29a4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,63,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1740, 'triggers': ['Thank you']}",67089c5d8529bdd288833d4d,2024-10-11 06:32:45.976,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1740,['Thank you']
b05d2685-e10c-4ac9-9b3e-a3d150ed29a4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,73,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1431, 'triggers': ['Career']}",67089c608529bdd288833d6e,2024-10-11 06:32:48.468,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1431,['Career']
b05d2685-e10c-4ac9-9b3e-a3d150ed29a4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 2623, 'triggers': ['Clinical trials']}",67089c668529bdd288833dc0,2024-10-11 06:32:54.725,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,2623,['Clinical trials']
b05d2685-e10c-4ac9-9b3e-a3d150ed29a4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,87,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 2023, 'triggers': ['email']}",67089c698529bdd288833ded,2024-10-11 06:32:57.201,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,2023,['email']
68631eb0-7e36-4d97-ae60-5e749dd1b3a1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 537, 'triggers': ['COVID-19 Vaccine']}",670932218529bdd28887c035,2024-10-11 17:11:45.241,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,537,['COVID-19 Vaccine']
e781aa58-c0da-41d5-8cf6-9d7a7c642296,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 728, 'triggers': ['Telemedicine']}",67097bd014519701d60c2df8,2024-10-11 22:26:08.108,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,728,['Telemedicine']
d684337b-514a-4dad-b8f3-b4c07925a1d5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 3813, 'triggers': ['email']}",6709575b14519701d60a08e9,2024-10-11 19:50:35.778,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,3813,['email']
d684337b-514a-4dad-b8f3-b4c07925a1d5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,39,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 2648, 'triggers': ['email']}",670957a514519701d60a0d1b,2024-10-11 19:51:49.146,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,2648,['email']
510dfc48-ea89-4366-bea5-96fa2b7b685c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 4680, 'triggers': ['flu']}",670913d28529bdd28885f8f1,2024-10-11 15:02:26.245,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,4680,['flu']
3ef0b51b-454e-4110-8655-782a098fbfd9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 3077, 'triggers': ['Concussion']}",6709143114519701d605ff18,2024-10-11 15:04:01.853,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,3077,['Concussion']
e5804d90-2a5b-41ff-808b-5951602e6eb9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 499, 'triggers': ['Pay bill']}",670963338529bdd2888abf70,2024-10-11 20:41:07.814,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,499,['Pay bill']
de943182-fdf2-4d79-bec0-c83d00950e27,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 5848, 'triggers': ['email']}",67091d2f8529bdd288867c9c,2024-10-11 15:42:23.254,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,5848,['email']
a784de84-56f4-4b0a-a3af-af3c9e2126e6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 3035, 'triggers': ['Imaging']}",6709357726d0feb902cdaa7f,2024-10-11 17:25:59.170,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,3035,['Imaging']
2bdef548-6e25-4352-9d43-498d7006576b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1601, 'triggers': ['Address & Hours']}",67099c758529bdd2888dfdfd,2024-10-12 00:45:25.881,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1601,['Address & Hours']
33907bd3-bb72-4c46-90ec-a58e9c19bcd5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 1039, 'triggers': ['physical therapy']}",67086fa914519701d6016329,2024-10-11 03:22:01.096,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,1039,['physical therapy']
6f3fcfb4-9f23-486d-b23e-bfce130eeaff,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 3397, 'triggers': ['Medical records']}",6709076d8529bdd288857e17,2024-10-11 14:09:33.363,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,3397,['Medical records']
d9cb5010-a8f4-4923-adc7-7cc0d20d6247,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1489, 'triggers': ['Fax']}",67092c0214519701d6075736,2024-10-11 16:45:38.968,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1489,['Fax']
9639ab06-67d3-403f-83ba-ec8b9b269bdf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1675, 'triggers': ['email']}",67097d438529bdd2888c54c1,2024-10-11 22:32:19.966,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1675,['email']
7fbd6537-7132-40c5-abe0-b4c97dd5cdfa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,44,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 780, 'triggers': ['email']}",6708cc038529bdd288845159,2024-10-11 09:56:03.383,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,780,['email']
e863eaed-36e7-4b27-93a3-0dbdc50fa729,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1381, 'triggers': ['laboratory']}",6709495b8529bdd288894fb1,2024-10-11 18:50:51.299,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1381,['laboratory']
8bb3ebd5-8504-4f61-9484-2ddd649647bd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 864, 'triggers': ['Telemedicine']}",670950978b7dd681e93359ce,2024-10-11 19:21:43.206,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,864,['Telemedicine']
e82bc788-2c0f-4eb1-acd0-0cd7f6eb8be1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 3234, 'triggers': ['Address & Hours']}",66fd7752ce37c378348a74e5,2024-10-02 19:39:46.437,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,3234,['Address & Hours']
d456aa2e-bf87-471a-ae8d-9f1fa26233b4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2934, 'triggers': ['Medical records']}",66fc8f3b06ea172c89cfc85b,2024-10-02 03:09:31.814,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,2934,['Medical records']
1c97673f-ff78-4679-aa62-20e13161a835,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 3360, 'triggers': ['physical therapy']}",66fd61be4a29b75ae497d21e,2024-10-02 18:07:42.223,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,3360,['physical therapy']
52392828-a53c-41c9-b85c-557da148ccee,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 813, 'triggers': ['email']}",66fd7b2ece37c378348aada6,2024-10-02 19:56:14.906,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,813,['email']
982b6cb9-3ebd-4f94-9193-4e30b8015d60,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 779, 'triggers': ['COVID-19 Vaccine']}",66fd34f9ce37c3783485dcd3,2024-10-02 14:56:41.864,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,779,['COVID-19 Vaccine']
