ASSISTANT_ID,CONVERSATION_ID,EVENT_POSITION,bodyPart,condition,eventData,eventId,expertise,familyMember,gender,informationPage,interest,location,name,nluEngineVersion,professionalSuffix,requestLatency,salientTerm,specialty,subspecialty,symptom,timestamp,type,typeOfEvent
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7e0b89b9-ab7d-4c22-83d7-7c13882d3461,76,,cancer,"{'condition': 'cancer', 'location': 'Rochester', 'name': 'Ramarajau', 'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 2622, 'salientTerm': 'cancer', 'specialty': 'cancer', 'subspecialty': 'gastrointestinal, foregut, stomach, liver cancer', 'type': 'provider'}",66fbd578ce37c3783475b231,,,,,,Rochester,Ramarajau,2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,,2622,cancer,cancer,"gastrointestinal, foregut, stomach, liver cancer",,2024-10-01 13:56:56.874,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7e0b89b9-ab7d-4c22-83d7-7c13882d3461,92,,cancer,"{'condition': 'cancer', 'interest': 'liver cancer', 'location': 'Rochester provider', 'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 2453, 'salientTerm': 'cancer', 'specialty': 'cancer', 'type': 'provider'}",66fbd5a7ce37c3783475b3cf,,,,,liver cancer,Rochester provider,,2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,,2453,cancer,cancer,,,2024-10-01 13:57:43.685,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7e0b89b9-ab7d-4c22-83d7-7c13882d3461,127,,,"{'interest': 'liver cancer', 'location': 'Rochester provider', 'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 2285, 'salientTerm': 'medical oncology', 'specialty': 'medical oncology', 'subspecialty': 'medical oncology', 'type': 'provider'}",66fbd5face37c3783475b653,,,,,liver cancer,Rochester provider,,2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,,2285,medical oncology,medical oncology,medical oncology,,2024-10-01 13:59:06.074,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25ea0a8b-07da-4dfe-ac60-8c8c2999cb54,25,,,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 7055, 'salientTerm': 'physical', 'specialty': 'physical', 'type': 'provider'}",66fc278655f202ce26f82a45,,,,,,,,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,,7055,physical,physical,,,2024-10-01 19:47:02.604,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f1013175-3922-485e-a1af-b48f46ffff14,35,,,"{'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 463, 'specialty': 'family medicine', 'type': 'provider'}",66fb3e5c55f202ce26eef99b,,,,,,,,2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,,463,,family medicine,,,2024-10-01 03:12:12.556,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,84b5f7ad-c893-4b06-ad1c-69643dc29406,17,,,"{'nluEngineVersion': 'e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1194, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",66fc2cd4f5f972a5bee5f618,,,,,,,,e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f,,1194,pediatric,pediatric,pediatric,,2024-10-01 20:09:40.526,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,84b5f7ad-c893-4b06-ad1c-69643dc29406,28,,,"{'nluEngineVersion': 'e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1901, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",66fc2ce3f5f972a5bee5f6f4,,,,,,,,e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f,,1901,pediatric,pediatric,pediatric,,2024-10-01 20:09:55.679,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fe71b34f-f189-4af6-88b1-b8d1bd7fb849,55,,,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2153, 'salientTerm': 'psychiatry', 'specialty': 'psychiatry', 'type': 'provider'}",66fc732dce37c378347f4400,,,,,,,,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,,2153,psychiatry,psychiatry,,,2024-10-02 01:09:49.962,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fe71b34f-f189-4af6-88b1-b8d1bd7fb849,66,,,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1685, 'specialty': 'occupational medicine', 'type': 'provider'}",66fc7336ce37c378347f447d,,,,,,,,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,,1685,,occupational medicine,,,2024-10-02 01:09:58.719,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,827c0196-3499-4fb1-9e42-2d28a54fb841,39,,,"{'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 388, 'specialty': 'dermatology', 'type': 'provider'}",66fb3fc455f202ce26ef0e98,,,,,,,,2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,,388,,dermatology,,,2024-10-01 03:18:12.570,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fe9df5c6-9f5f-4dcd-9a07-028d7da14e7e,35,,,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 461, 'specialty': 'dentistry', 'type': 'provider'}",66fc67c655f202ce26fb7621,,,,,,,,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,,461,,dentistry,,,2024-10-02 00:21:10.549,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fe9df5c6-9f5f-4dcd-9a07-028d7da14e7e,49,,,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 352, 'specialty': 'dentistry', 'subspecialty': 'oral & maxillofacial', 'type': 'provider'}",66fc67cf55f202ce26fb76a2,,,,,,,,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,,352,,dentistry,oral & maxillofacial,,2024-10-02 00:21:19.408,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a622e324-7728-4645-bc58-1f0af05cc12a,30,,,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 815, 'specialty': 'family medicine', 'type': 'provider'}",66fc1df906ea172c89ca6b5c,,,,,,,,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,,815,,family medicine,,,2024-10-01 19:06:17.653,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,4435e5e3-487a-48ab-86a0-7fc1d27924e2,24,,,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 936, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",66fc1de3f5f972a5bee526fc,,,,,,,,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,,936,,urology,urology,,2024-10-01 19:05:55.326,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,e2ee8920-352e-464f-aac1-2e985fd60259,16,,,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 872, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",66fc0ed4ce37c378347960bb,,,,,,,,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,,872,,urology,urology,,2024-10-01 18:01:40.484,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,b5d34131-f094-437d-995a-d73b252f0630,26,,,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1110, 'specialty': 'dentistry', 'type': 'provider'}",66fc4722f5f972a5bee76c48,,,,,,,,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,,1110,,dentistry,,,2024-10-01 22:01:54.848,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,b5d34131-f094-437d-995a-d73b252f0630,40,,,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 818, 'specialty': 'dentistry', 'subspecialty': 'oral & maxillofacial', 'type': 'provider'}",66fc473bf5f972a5bee76da0,,,,,,,,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,,818,,dentistry,oral & maxillofacial,,2024-10-01 22:02:19.586,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,53a65495-4c2e-4c8e-84e0-08592b264b88,30,,,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 991, 'specialty': 'family medicine', 'type': 'provider'}",66fc04c606ea172c89c8c9c8,,,,,,,,994728dac64a817fed0f861790cb68161d62463e urmc-9e92385eca986a968c0ca3e707e0274a,,991,,family medicine,,,2024-10-01 17:18:46.592,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,53a65495-4c2e-4c8e-84e0-08592b264b88,39,,,"{'location': '14618', 'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 629, 'specialty': 'family medicine', 'type': 'provider'}",66fc04d706ea172c89c8cadd,,,,,,14618,,994728dac64a817fed0f861790cb68161d62463e urmc-9e92385eca986a968c0ca3e707e0274a,,629,,family medicine,,,2024-10-01 17:19:03.277,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,84f706da-dc07-4b45-a66f-8a0127c85859,30,,,"{'nluEngineVersion': 'e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 873, 'salientTerm': 'psychiatry', 'specialty': 'psychiatry', 'type': 'provider'}",66fc2eb2ce37c378347b513f,,,,,,,,e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f,,873,psychiatry,psychiatry,,,2024-10-01 20:17:38.804,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20792eaf-73ae-4cec-8fe5-144cf250720f,37,,,"{'location': '14522', 'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 2168, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",66fc07d2ce37c3783478e2a5,,,,,,14522,,994728dac64a817fed0f861790cb68161d62463e urmc-9e92385eca986a968c0ca3e707e0274a,,2168,,urology,urology,,2024-10-01 17:31:46.960,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3070591b-fc42-46c4-85bc-c7cff14dd680,75,,,"{'informationPage': 'Orthopaedics & Physical Performance', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2581, 'salientTerm': 'Orthopaedics & Physical Performance', 'specialty': 'Orthopaedics & Physical Performance', 'type': 'provider'}",66fc491306ea172c89ccc838,,,,Orthopaedics & Physical Performance,,,,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,,2581,Orthopaedics & Physical Performance,Orthopaedics & Physical Performance,,,2024-10-01 22:10:11.497,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7bb640db-3cf8-44f2-aa61-5291597f75b7,16,,,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1468, 'salientTerm': 'psychiatry', 'specialty': 'psychiatry', 'type': 'provider'}",66fc421606ea172c89cc67c0,,,,,,,,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,,1468,psychiatry,psychiatry,,,2024-10-01 21:40:22.902,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7bb640db-3cf8-44f2-aa61-5291597f75b7,26,,,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 996, 'salientTerm': 'psychiatry', 'specialty': 'psychiatry', 'type': 'provider'}",66fc422906ea172c89cc68d2,,,,,,,,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,,996,psychiatry,psychiatry,,,2024-10-01 21:40:41.744,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7bb640db-3cf8-44f2-aa61-5291597f75b7,71,,,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1195, 'salientTerm': 'psychiatry', 'specialty': 'dermatology', 'type': 'provider'}",66fc425f06ea172c89cc6c12,,,,,,,,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,,1195,psychiatry,dermatology,,,2024-10-01 21:41:35.073,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7bb640db-3cf8-44f2-aa61-5291597f75b7,81,,,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1375, 'salientTerm': 'psychiatry', 'specialty': 'psychiatry', 'type': 'provider'}",66fc426706ea172c89cc6c8a,,,,,,,,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,,1375,psychiatry,psychiatry,,,2024-10-01 21:41:43.261,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7bb640db-3cf8-44f2-aa61-5291597f75b7,98,,,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2154, 'specialty': 'dermatology', 'type': 'provider'}",66fc42d206ea172c89cc7247,,,,,,,,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,,2154,,dermatology,,,2024-10-01 21:43:30.050,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7bb640db-3cf8-44f2-aa61-5291597f75b7,110,,,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1044, 'specialty': 'dermatology', 'subspecialty': 'general dermatology', 'type': 'provider'}",66fc42e106ea172c89cc72fa,,,,,,,,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,,1044,,dermatology,general dermatology,,2024-10-01 21:43:45.222,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7bb640db-3cf8-44f2-aa61-5291597f75b7,128,,,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1475, 'specialty': 'dermatology', 'subspecialty': 'general dermatology', 'type': 'provider'}",66fc42f906ea172c89cc7480,,,,,,,,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,,1475,,dermatology,general dermatology,,2024-10-01 21:44:09.903,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7bb640db-3cf8-44f2-aa61-5291597f75b7,137,,,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1755, 'specialty': 'dermatology', 'subspecialty': 'urology', 'type': 'provider'}",66fc433306ea172c89cc77ba,,,,,,,,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,,1755,,dermatology,urology,,2024-10-01 21:45:07.801,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7bb640db-3cf8-44f2-aa61-5291597f75b7,149,,,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 527, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",66fc433e06ea172c89cc784f,,,,,,,,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,,527,,urology,urology,,2024-10-01 21:45:18.974,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7bb640db-3cf8-44f2-aa61-5291597f75b7,159,,,"{'location': '14606', 'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1442, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",66fc434a06ea172c89cc78eb,,,,,,14606,,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,,1442,,urology,urology,,2024-10-01 21:45:30.294,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,929b6d49-f0ef-404a-9d43-2cf2c71444ff,26,,,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 559, 'specialty': 'family medicine', 'type': 'provider'}",66fc8a8f55f202ce26fcdc07,,,,,,,,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,,559,,family medicine,,,2024-10-02 02:49:35.591,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,929b6d49-f0ef-404a-9d43-2cf2c71444ff,44,,,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1070, 'specialty': 'family medicine', 'type': 'provider'}",66fc8acd55f202ce26fcde37,,,,,,,,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,,1070,,family medicine,,,2024-10-02 02:50:37.145,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,929b6d49-f0ef-404a-9d43-2cf2c71444ff,55,,,"{'location': '14534', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 552, 'specialty': 'family medicine', 'type': 'provider'}",66fc8ad355f202ce26fcde88,,,,,,14534,,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,,552,,family medicine,,,2024-10-02 02:50:43.518,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6d9a7075-bf21-4496-a413-8c9870346320,47,,,"{'name': 'Wilfredo Cruz', 'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 1244, 'specialty': 'family medicine', 'type': 'provider'}",66fc156ece37c3783479cefa,,,,,,,Wilfredo Cruz,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,,1244,,family medicine,,,2024-10-01 18:29:50.549,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a94660c4-3135-403b-929a-fbea51684573,44,,,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2054, 'specialty': 'emergency medicine', 'subspecialty': 'emergency medicine', 'type': 'provider'}",66fc38b3ce37c378347be706,,,,,,,,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,,2054,,emergency medicine,emergency medicine,,2024-10-01 21:00:19.692,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2976cc9b-7d9a-4736-bc0a-ec49866965b7,17,,,"{'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 627, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",66fbe9f9ce37c3783476c465,,,,,,,,2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,,627,,urology,urology,,2024-10-01 15:24:25.392,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2976cc9b-7d9a-4736-bc0a-ec49866965b7,25,,,"{'location': '14423', 'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 1589, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",66fbea04ce37c3783476c54e,,,,,,14423,,2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,,1589,,urology,urology,,2024-10-01 15:24:36.898,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a8a62a5f-9a20-434c-9d30-b0ae236905de,25,,,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 2288, 'salientTerm': 'gastroenterology', 'specialty': 'gastroenterology', 'type': 'provider'}",66fc16a306ea172c89c9f85d,,,,,,,,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,,2288,gastroenterology,gastroenterology,,,2024-10-01 18:34:59.794,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a8a62a5f-9a20-434c-9d30-b0ae236905de,36,,,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 1309, 'salientTerm': 'gastroenterology', 'specialty': 'gastroenterology', 'subspecialty': 'general gastroenterology', 'type': 'provider'}",66fc16bb06ea172c89c9f9c7,,,,,,,,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,,1309,gastroenterology,gastroenterology,general gastroenterology,,2024-10-01 18:35:23.426,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a8a62a5f-9a20-434c-9d30-b0ae236905de,70,,,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 1505, 'salientTerm': 'gastroenterology', 'specialty': 'gastroenterology', 'subspecialty': 'general gastroenterology', 'type': 'provider'}",66fc173706ea172c89ca0109,,,,,,,,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,,1505,gastroenterology,gastroenterology,general gastroenterology,,2024-10-01 18:37:27.928,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,c89c8b41-28ae-41d1-8ee7-93d4336d3f51,25,,,"{'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 864, 'specialty': 'family medicine', 'type': 'provider'}",66fb7d9155f202ce26f1c385,,,,,,,,2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,,864,,family medicine,,,2024-10-01 07:41:53.699,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,c89c8b41-28ae-41d1-8ee7-93d4336d3f51,36,,,"{'name': 'Sasha nelson', 'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 3144, 'specialty': 'family medicine', 'type': 'provider'}",66fb7dad55f202ce26f1c42e,,,,,,,Sasha nelson,2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,,3144,,family medicine,,,2024-10-01 07:42:21.994,provider,PROVIDER_MEDICAL_ATTRIBUTE
