CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,graphId,nluEngineVersion,requestLatency,titleOrNodeId,types
fb829bd6-ea85-4f6c-bd36-af1bb331afc6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 439, 'titleOrNodeId': 'provider', 'types': []}",6708f4528529bdd288850646,2024-10-11 12:48:02.018,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,439,provider,[]
e70f6007-1cdd-4141-bf62-e46e1dec6948,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 3114, 'titleOrNodeId': 'orthopedic surgery', 'types': [{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'specialty'}, {'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'information page'}, {'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'salient term'}]}",670959938529bdd2888a3400,2024-10-11 20:00:03.322,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,3114,orthopedic surgery,"[{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'specialty'}, {'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'information page'}, {'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'salient term'}]"
c8da7406-7346-41c0-a897-44091dfdf793,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 4682, 'titleOrNodeId': 'physical therapy', 'types': [{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'specialty'}, {'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'salient term'}]}",670951368529bdd28889bd77,2024-10-11 19:24:22.262,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,4682,physical therapy,"[{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'specialty'}, {'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'salient term'}]"
c8da7406-7346-41c0-a897-44091dfdf793,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 4682, 'titleOrNodeId': 'email', 'types': [{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'information page'}]}",670951368529bdd28889bd78,2024-10-11 19:24:22.263,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,4682,email,"[{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'information page'}]"
c8da7406-7346-41c0-a897-44091dfdf793,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 4682, 'titleOrNodeId': 'appointment', 'types': [{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'isolated important concepts'}]}",670951368529bdd28889bd79,2024-10-11 19:24:22.265,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,4682,appointment,"[{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'isolated important concepts'}]"
c8da7406-7346-41c0-a897-44091dfdf793,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 4682, 'titleOrNodeId': 'Appointment confirmation', 'types': []}",670951368529bdd28889bd7a,2024-10-11 19:24:22.266,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,4682,Appointment confirmation,[]
3999a651-b9c5-4699-aa09-46495ed52702,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,13,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 5076, 'titleOrNodeId': 'email', 'types': [{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'information page'}]}",670921138529bdd28886c117,2024-10-11 15:58:59.893,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,5076,email,"[{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'information page'}]"
1695e97a-30c3-4daa-94ff-3ad51fb36dff,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1272, 'titleOrNodeId': 'phone', 'types': []}",670935fb8529bdd28887ff88,2024-10-11 17:28:11.669,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1272,phone,[]
7631fdb6-38c4-4e48-a9b9-ebcf230e19df,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 940, 'titleOrNodeId': 'dentistry', 'types': [{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'specialty'}]}",670975fd8529bdd2888bd686,2024-10-11 22:01:17.269,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,940,dentistry,"[{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'specialty'}]"
7631fdb6-38c4-4e48-a9b9-ebcf230e19df,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 940, 'titleOrNodeId': 'doctor', 'types': []}",670975fd8529bdd2888bd687,2024-10-11 22:01:17.270,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,940,doctor,[]
f76ad3e1-935d-4637-9b61-cd4806640cba,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1062, 'titleOrNodeId': 'provider', 'types': []}",67095b308529bdd2888a4af8,2024-10-11 20:06:56.208,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1062,provider,[]
0f381ae6-7de2-472f-acc7-d19d5e3d032f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 940, 'titleOrNodeId': 'provider', 'types': []}",67088f5914519701d602eb10,2024-10-11 05:37:13.518,KNOWLEDGE,3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,940,provider,[]
0f381ae6-7de2-472f-acc7-d19d5e3d032f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 758, 'titleOrNodeId': 'primary care', 'types': [{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'specialty'}]}",67088f6314519701d602eb7f,2024-10-11 05:37:23.931,KNOWLEDGE,3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,758,primary care,"[{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'specialty'}]"
0f381ae6-7de2-472f-acc7-d19d5e3d032f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,65,"{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 946, 'titleOrNodeId': 'cancer', 'types': [{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'specialty'}, {'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'condition'}, {'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'salient term'}]}",67088ffd14519701d602f16d,2024-10-11 05:39:57.769,KNOWLEDGE,3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,946,cancer,"[{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'specialty'}, {'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'condition'}, {'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'salient term'}]"
0f381ae6-7de2-472f-acc7-d19d5e3d032f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,78,"{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 923, 'titleOrNodeId': 'gynecologic oncology, ovarian cancer', 'types': [{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'subspecialty'}]}",6708900414519701d602f1b1,2024-10-11 05:40:04.360,KNOWLEDGE,3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,923,"gynecologic oncology, ovarian cancer","[{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'subspecialty'}]"
b05d2685-e10c-4ac9-9b3e-a3d150ed29a4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 743, 'titleOrNodeId': 'Thank you', 'types': []}",67089c578529bdd288833d06,2024-10-11 06:32:39.403,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,743,Thank you,[]
b05d2685-e10c-4ac9-9b3e-a3d150ed29a4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,61,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1740, 'titleOrNodeId': 'Thank you', 'types': []}",67089c5d8529bdd288833d4e,2024-10-11 06:32:45.974,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1740,Thank you,[]
b05d2685-e10c-4ac9-9b3e-a3d150ed29a4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,70,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1431, 'titleOrNodeId': 'Career', 'types': [{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'salient term'}]}",67089c608529bdd288833d70,2024-10-11 06:32:48.465,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1431,Career,"[{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'salient term'}]"
b05d2685-e10c-4ac9-9b3e-a3d150ed29a4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,79,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 2623, 'titleOrNodeId': 'Clinical trials', 'types': [{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'expertise'}]}",67089c668529bdd288833dc1,2024-10-11 06:32:54.724,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,2623,Clinical trials,"[{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'expertise'}]"
b05d2685-e10c-4ac9-9b3e-a3d150ed29a4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,86,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 2023, 'titleOrNodeId': 'email', 'types': [{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'information page'}]}",67089c698529bdd288833dee,2024-10-11 06:32:57.200,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,2023,email,"[{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'information page'}]"
0df48f7e-718a-421e-8aa4-0300017cec66,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1013, 'titleOrNodeId': 'provider', 'types': []}",670992c08529bdd2888d8e79,2024-10-12 00:04:00.699,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1013,provider,[]
0df48f7e-718a-421e-8aa4-0300017cec66,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2871, 'titleOrNodeId': 'otology', 'types': [{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'interest'}]}",6709932b8529bdd2888d93e7,2024-10-12 00:05:47.081,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,2871,otology,"[{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'interest'}]"
0df48f7e-718a-421e-8aa4-0300017cec66,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1528, 'titleOrNodeId': 'provider', 'types': []}",670993368529bdd2888d9497,2024-10-12 00:05:58.880,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1528,provider,[]
0df48f7e-718a-421e-8aa4-0300017cec66,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,"{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1528, 'titleOrNodeId': 'otology', 'types': [{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'interest'}]}",670993368529bdd2888d9498,2024-10-12 00:05:58.882,KNOWLEDGE,c3dea9a76139bf7b4800f3934e9bc908637030b9,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1528,otology,"[{'graphId': 'c3dea9a76139bf7b4800f3934e9bc908637030b9', 'nodeId': 'interest'}]"
82293539-19c6-408d-9b6d-16b5e27e2d66,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 3887, 'titleOrNodeId': 'doctor', 'types': []}",67092fcc26d0feb902cd4edf,2024-10-11 17:01:48.245,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,3887,doctor,[]
82293539-19c6-408d-9b6d-16b5e27e2d66,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 3887, 'titleOrNodeId': 'urgent care', 'types': [{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'subspecialty'}]}",67092fcc26d0feb902cd4ee0,2024-10-11 17:01:48.249,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,3887,urgent care,"[{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'subspecialty'}]"
82293539-19c6-408d-9b6d-16b5e27e2d66,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1715, 'titleOrNodeId': 'doctor', 'types': []}",67092fe726d0feb902cd507c,2024-10-11 17:02:15.768,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1715,doctor,[]
68631eb0-7e36-4d97-ae60-5e749dd1b3a1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 537, 'titleOrNodeId': 'COVID-19 Vaccine', 'types': []}",670932218529bdd28887c036,2024-10-11 17:11:45.239,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,537,COVID-19 Vaccine,[]
e781aa58-c0da-41d5-8cf6-9d7a7c642296,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 512, 'titleOrNodeId': 'provider', 'types': []}",67097ba614519701d60c2b21,2024-10-11 22:25:26.919,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,512,provider,[]
e781aa58-c0da-41d5-8cf6-9d7a7c642296,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 516, 'titleOrNodeId': 'primary care', 'types': [{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'specialty'}]}",67097bae14519701d60c2baa,2024-10-11 22:25:34.705,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,516,primary care,"[{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'specialty'}]"
e781aa58-c0da-41d5-8cf6-9d7a7c642296,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 728, 'titleOrNodeId': 'Telemedicine', 'types': []}",67097bd014519701d60c2df9,2024-10-11 22:26:08.107,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,728,Telemedicine,[]
9ba01f2f-8935-494d-8e11-3818664e1d47,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 487, 'titleOrNodeId': 'provider', 'types': []}",6709348a14519701d607df02,2024-10-11 17:22:02.492,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,487,provider,[]
9ba01f2f-8935-494d-8e11-3818664e1d47,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,23,"{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1190, 'titleOrNodeId': 'urology', 'types': [{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'subspecialty'}, {'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'specialty'}]}",6709349314519701d607dfdd,2024-10-11 17:22:11.587,KNOWLEDGE,db432974312f362b075a76a7b52301ad9197929a,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1190,urology,"[{'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'subspecialty'}, {'graphId': 'db432974312f362b075a76a7b52301ad9197929a', 'nodeId': 'specialty'}]"
477a3070-9e49-4fb0-912a-186cf6fb8caf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 5281, 'titleOrNodeId': 'brain', 'types': [{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'body part'}]}",6708743714519701d6019e62,2024-10-11 03:41:27.584,KNOWLEDGE,3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,5281,brain,"[{'graphId': '3f0baaac05ded03b0fe6ce7c3b11eeef15730bc4', 'nodeId': 'body part'}]"
