CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,nluEngineVersion,requestLatency,said
7630923a-15e3-48e9-b0a5-9c933895f927,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 903, 'said': 'What is your zip code or city? This will help find providers near you.'}",6703def8dd018676c73e5d44,2024-10-07 16:15:36.034,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,903,What is your zip code or city? This will help find providers near you.
55d397c1-5a46-4fd8-9be2-ab832d55040f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 736, 'said': 'What is your zip code or city? This will help find providers near you.'}",6704356b00ab2c30deabfd0c,2024-10-07 22:24:27.481,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,736,What is your zip code or city? This will help find providers near you.
2473db70-6593-46c8-8057-dc609767e815,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 547, 'said': 'What kind of provider do you need?'}",6704702ece37c37834d70323,2024-10-08 02:35:10.362,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,547,What kind of provider do you need?
987a5eae-22e6-4d0e-a0a5-49645b90d6bd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 995, 'said': 'What kind of provider do you need?'}",67040eb055f202ce26463ca4,2024-10-07 19:39:12.667,SAID,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,995,What kind of provider do you need?
987a5eae-22e6-4d0e-a0a5-49645b90d6bd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 689, 'said': 'What is your zip code or city? This will help find providers near you.'}",67040eb455f202ce26463cf2,2024-10-07 19:39:16.937,SAID,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,689,What is your zip code or city? This will help find providers near you.
3ac3b65f-8ff8-4c2d-ab5b-59fe81ba20c8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 483, 'said': 'What kind of provider do you need?'}",6704319d00ab2c30deabca28,2024-10-07 22:08:13.088,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,483,What kind of provider do you need?
3ac3b65f-8ff8-4c2d-ab5b-59fe81ba20c8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 422, 'said': 'Which type of doctor do you need?'}",6704319f00ab2c30deabca4d,2024-10-07 22:08:15.839,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,422,Which type of doctor do you need?
0421c1c1-4b15-424f-b049-2c4d04736170,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,99,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1726, 'said': ""I didn't quite catch that, can you please say it in a different way?""}",6704336355f202ce26483252,2024-10-07 22:15:47.432,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,1726,"I didn't quite catch that, can you please say it in a different way?"
0421c1c1-4b15-424f-b049-2c4d04736170,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,108,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1261, 'said': 'What kind of provider do you need?'}",6704336f55f202ce26483336,2024-10-07 22:15:59.959,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,1261,What kind of provider do you need?
95f13554-b6cb-4947-8451-ef5f74cf1794,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 506, 'said': 'What kind of provider do you need?'}",6703d37600ab2c30dea6b323,2024-10-07 15:26:30.091,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,506,What kind of provider do you need?
20d11499-7f1e-47d6-a470-719fdd90ec8c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 479, 'said': 'What kind of provider do you need?'}",6704521900ab2c30dead6d28,2024-10-08 00:26:49.159,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,479,What kind of provider do you need?
20d11499-7f1e-47d6-a470-719fdd90ec8c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 734, 'said': 'What is your zip code or city? This will help find providers near you.'}",670452b300ab2c30dead7422,2024-10-08 00:29:23.877,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,734,What is your zip code or city? This will help find providers near you.
20d11499-7f1e-47d6-a470-719fdd90ec8c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,59,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1429, 'said': 'What is your zip code or city? This will help find providers near you.'}",670452cc00ab2c30dead757e,2024-10-08 00:29:48.714,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,1429,What is your zip code or city? This will help find providers near you.
20d11499-7f1e-47d6-a470-719fdd90ec8c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,103,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1678, 'said': 'What is your zip code or city? This will help find providers near you.'}",670452f500ab2c30dead77b1,2024-10-08 00:30:29.591,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,1678,What is your zip code or city? This will help find providers near you.
c81041d2-9b68-44a2-8587-639b150b13fd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,23,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 2431, 'said': 'What is your zip code or city? This will help find providers near you.'}",6703ea34ce37c37834cf9da0,2024-10-07 17:03:32.002,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,2431,What is your zip code or city? This will help find providers near you.
56d8a681-9af2-44e5-803f-5299a5889897,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 857, 'said': 'What kind of provider do you need?'}",6703e7d4dd018676c73edb37,2024-10-07 16:53:24.836,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,857,What kind of provider do you need?
56d8a681-9af2-44e5-803f-5299a5889897,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 426, 'said': 'What is your zip code or city? This will help find providers near you.'}",6703e7d7dd018676c73edb74,2024-10-07 16:53:27.556,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,426,What is your zip code or city? This will help find providers near you.
b55fa848-ef33-4c9d-bec6-9ca16c78a6bd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1140, 'said': ""I didn't quite catch that, can you please say it in a different way?""}",67040b73ce37c37834d1915e,2024-10-07 19:25:23.809,SAID,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,1140,"I didn't quite catch that, can you please say it in a different way?"
41fcd960-c8f0-4ec8-a531-d7ef9e72f236,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1268, 'said': 'What kind of provider do you need?'}",6704378855f202ce264866a3,2024-10-07 22:33:28.359,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,1268,What kind of provider do you need?
41fcd960-c8f0-4ec8-a531-d7ef9e72f236,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 777, 'said': 'What is your zip code or city? This will help find providers near you.'}",6704379355f202ce2648672c,2024-10-07 22:33:39.372,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,777,What is your zip code or city? This will help find providers near you.
41fcd960-c8f0-4ec8-a531-d7ef9e72f236,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 727, 'said': 'What is your zip code or city? This will help find providers near you.'}",670437a055f202ce264867d9,2024-10-07 22:33:52.782,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,727,What is your zip code or city? This will help find providers near you.
41fcd960-c8f0-4ec8-a531-d7ef9e72f236,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,64,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 446, 'said': 'What is your zip code or city? This will help find providers near you.'}",670437d455f202ce26486a2c,2024-10-07 22:34:44.003,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,446,What is your zip code or city? This will help find providers near you.
41fcd960-c8f0-4ec8-a531-d7ef9e72f236,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,73,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 436, 'said': 'What is your zip code or city? This will help find providers near you.'}",670437e055f202ce26486aac,2024-10-07 22:34:56.596,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,436,What is your zip code or city? This will help find providers near you.
41fcd960-c8f0-4ec8-a531-d7ef9e72f236,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,85,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 186, 'said': ""I didn't quite catch that, can you please say it in a different way?""}",6704386a55f202ce26487147,2024-10-07 22:37:14.507,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,186,"I didn't quite catch that, can you please say it in a different way?"
41fcd960-c8f0-4ec8-a531-d7ef9e72f236,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,100,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 658, 'said': 'What is your zip code or city? This will help find providers near you.'}",6704389b55f202ce264873c0,2024-10-07 22:38:03.944,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,658,What is your zip code or city? This will help find providers near you.
4b7faf5c-d142-4c48-8ae9-11de7fab6962,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,74,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 960, 'said': 'What kind of provider do you need?'}",67043e68681a3e4d7a2862ad,2024-10-07 23:02:48.482,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,960,What kind of provider do you need?
4b7faf5c-d142-4c48-8ae9-11de7fab6962,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,86,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 875, 'said': 'What is your zip code or city? This will help find providers near you.'}",67043e6c681a3e4d7a2862de,2024-10-07 23:02:52.231,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,875,What is your zip code or city? This will help find providers near you.
a6721939-efc8-4738-b058-3480703dc5c9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,44,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 484, 'said': 'What kind of provider do you need?'}",670436b000ab2c30deac0d9a,2024-10-07 22:29:52.415,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,484,What kind of provider do you need?
32bb9747-6e58-4e7e-bfea-f7c669bb7e49,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '20b6d221bbef176f643998f046db8c52158f01a0 urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1134, 'said': ""I didn't quite catch that, can you please say it in a different way?""}",6703b73455f202ce2641be90,2024-10-07 13:25:56.305,SAID,20b6d221bbef176f643998f046db8c52158f01a0 urmc-f6abf1135b374ee1def31fd3efc6e049,1134,"I didn't quite catch that, can you please say it in a different way?"
0cf0a9ec-0054-47e7-a75a-0d4649451ba3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1969, 'said': 'What is your zip code or city? This will help find providers near you.'}",670437c800ab2c30deac1b49,2024-10-07 22:34:32.084,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,1969,What is your zip code or city? This will help find providers near you.
421d388a-6b3f-43ae-8e37-4a7e090917f9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 4787, 'said': 'Which type of doctor do you need?'}",6703cfbe00ab2c30dea68208,2024-10-07 15:10:38.367,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,4787,Which type of doctor do you need?
421d388a-6b3f-43ae-8e37-4a7e090917f9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1532, 'said': 'Which type of doctor do you need?'}",6703cfdc00ab2c30dea6839a,2024-10-07 15:11:08.571,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,1532,Which type of doctor do you need?
57ca6af1-5fd5-4cbb-a9b1-a554ddac85bc,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 515, 'said': 'What kind of provider do you need?'}",6704077255f202ce2645df22,2024-10-07 19:08:18.138,SAID,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,515,What kind of provider do you need?
57ca6af1-5fd5-4cbb-a9b1-a554ddac85bc,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 2089, 'said': 'What is your zip code or city? This will help find providers near you.'}",6704079b55f202ce2645e156,2024-10-07 19:08:59.514,SAID,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,2089,What is your zip code or city? This will help find providers near you.
8d976a6c-9dc8-41f9-bd5c-65b78373ca6f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 635, 'said': 'What kind of provider do you need?'}",6704602655f202ce264a6566,2024-10-08 01:26:46.535,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,635,What kind of provider do you need?
8d976a6c-9dc8-41f9-bd5c-65b78373ca6f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 587, 'said': 'What is your zip code or city? This will help find providers near you.'}",6704602955f202ce264a6585,2024-10-08 01:26:49.879,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,587,What is your zip code or city? This will help find providers near you.
5d2a65b9-54d5-4e04-b044-850cafd46e85,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 6344, 'said': 'What is your zip code or city? This will help find providers near you.'}",6703e9df55f202ce264424e8,2024-10-07 17:02:07.835,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,6344,What is your zip code or city? This will help find providers near you.
5d2a65b9-54d5-4e04-b044-850cafd46e85,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 332, 'said': 'Just to confirm, would you like to chat with one of our live agents?'}",6703e9f455f202ce26442602,2024-10-07 17:02:28.161,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,332,"Just to confirm, would you like to chat with one of our live agents?"
5d2a65b9-54d5-4e04-b044-850cafd46e85,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,58,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 972, 'said': 'One of agents will be with you shortly, but first, I have a couple of questions.'}",6703e9fa55f202ce26442664,2024-10-07 17:02:34.319,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,972,"One of agents will be with you shortly, but first, I have a couple of questions."
5d2a65b9-54d5-4e04-b044-850cafd46e85,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,60,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 972, 'said': ""What's the patient’s first and last name?""}",6703e9fa55f202ce26442666,2024-10-07 17:02:34.321,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,972,What's the patient’s first and last name?
5d2a65b9-54d5-4e04-b044-850cafd46e85,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,69,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 2502, 'said': ""What's the patient's date of birth? Please use the MM/DD/YYYY format.""}",6703ea1255f202ce264427d6,2024-10-07 17:02:58.168,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,2502,What's the patient's date of birth? Please use the MM/DD/YYYY format.
5d2a65b9-54d5-4e04-b044-850cafd46e85,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,76,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 668, 'said': 'Please enter the full date of birth, including the birth year.'}",6703ea2255f202ce264428b4,2024-10-07 17:03:14.786,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,668,"Please enter the full date of birth, including the birth year."
5d2a65b9-54d5-4e04-b044-850cafd46e85,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,84,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 969, 'said': ""I'm connecting you to an agent. It might take a bit for them to respond, thanks for your patience.""}",6703ea4055f202ce26442a57,2024-10-07 17:03:44.297,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,969,"I'm connecting you to an agent. It might take a bit for them to respond, thanks for your patience."
713c8aef-4144-4982-80ef-4ade60796c7c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 858, 'said': 'What is your zip code or city? This will help find providers near you.'}",6703d8dace37c37834ce920f,2024-10-07 15:49:30.522,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,858,What is your zip code or city? This will help find providers near you.
863c1a34-71d0-4748-8840-832b71cf7951,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 641, 'said': 'What is your zip code or city? This will help find providers near you.'}",67043b75dd018676c7437a8d,2024-10-07 22:50:13.960,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,641,What is your zip code or city? This will help find providers near you.
679f528f-50d8-4305-b186-b65258121879,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 732, 'said': 'What kind of provider do you need?'}",6704700855f202ce264b380a,2024-10-08 02:34:32.164,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,732,What kind of provider do you need?
679f528f-50d8-4305-b186-b65258121879,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 452, 'said': 'What is your zip code or city? This will help find providers near you.'}",6704700a55f202ce264b3834,2024-10-08 02:34:34.804,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,452,What is your zip code or city? This will help find providers near you.
961687c5-9f77-494c-ad69-d98ae9a2495f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1218, 'said': 'What kind of provider do you need?'}",6703e92400ab2c30dea7c4a0,2024-10-07 16:59:00.005,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,1218,What kind of provider do you need?
961687c5-9f77-494c-ad69-d98ae9a2495f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 2107, 'said': 'Which type of doctor do you need?'}",6703e92e00ab2c30dea7c54d,2024-10-07 16:59:10.546,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,2107,Which type of doctor do you need?
927ff26c-f1f3-4ca9-9d8f-0864206f1d02,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 481, 'said': 'What kind of provider do you need?'}",670400c655f202ce264580c1,2024-10-07 18:39:50.423,SAID,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,481,What kind of provider do you need?
927ff26c-f1f3-4ca9-9d8f-0864206f1d02,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 878, 'said': 'What is your zip code or city? This will help find providers near you.'}",670400c955f202ce264580fa,2024-10-07 18:39:53.287,SAID,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,878,What is your zip code or city? This will help find providers near you.
c6c8b224-36e4-4927-ba87-e6be56002298,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1543, 'said': 'What is your zip code or city? This will help find providers near you.'}",6703ecb0dd018676c73f23ae,2024-10-07 17:14:08.143,SAID,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,1543,What is your zip code or city? This will help find providers near you.
8b999a89-28ce-4288-83d9-4e246a3bb3a1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 458, 'said': 'What kind of provider do you need?'}",6704328855f202ce26482610,2024-10-07 22:12:08.769,SAID,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,458,What kind of provider do you need?
