@utterance,ASSISTANT_ID,CONVERSATION_ID,EVENT_POSITION,arrivedWhileProcessingPreviousUtterance,arrivedWhileSpeaking,cloudRecordingId,data,eventData,eventId,provider,speechDuration,sttConfidence,timestamp,typeOfEvent,utterance,utteranceType
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRXI0b0xaRmhrREl6bkFSRzNYcGFmekFTanpRblZyNUFkR2tqWXRNMXcKTzV4ZmRqdXNCVmdKdS9VOGZLRXNxcDZKZ25mcUpDSzZZbnZqMGluUjNmZ204VENhMVArNDJtMHBWUmJUCnJPdnpoVVU5MURqUXJPVThYcTFKekE4bXZ0NDAxeE5OTW1yOU95MnVpeU42bDVIVkNTVFNQd0dSYlcySgpBUTBpeWV6dTZuV2I0akJIdTlEYm84SDh3Mi95VmlTYkRLblEraU5FdzhZci9hMWp6bVZpTzFMYWNwSGwKRHl0Z2srcHcwL3JNeU5DcTlRPT0KPUN0dGcKLS0tLS1FTkQgUEdQIE1FU1NBR0UtLS0tLQo=,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80d00fe3-b19d-4102-98d9-0256c16ed540,103,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRXI0b0xaRmhrREl6bkFSRzNYcGFmekFTanpRblZyNUFkR2tqWXRNMXcKTzV4ZmRqdXNCVmdKdS9VOGZLRXNxcDZKZ25mcUpDSzZZbnZqMGluUjNmZ204VENhMVArNDJtMHBWUmJUCnJPdnpoVVU5MURqUXJPVThYcTFKekE4bXZ0NDAxeE5OTW1yOU95MnVpeU42bDVIVkNTVFNQd0dSYlcySgpBUTBpeWV6dTZuV2I0akJIdTlEYm84SDh3Mi95VmlTYkRLblEraU5FdzhZci9hMWp6bVZpTzFMYWNwSGwKRHl0Z2srcHcwL3JNeU5DcTlRPT0KPUN0dGcKLS0tLS1FTkQgUEdQIE1FU1NBR0UtLS0tLQo=', 'utterance': '[PHONE_NUMBER]', 'utteranceType': 'text'}",6703d15ace37c37834ce3064,,,,2024-10-07 15:17:30.345,USER_UTTERANCE,[PHONE_NUMBER],text
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRTZ5VU1UK0o3OTh0Qkw4UUhUM0J0Nk1PdnhIZnM5VDhBOUEySHM5a2kKbk0wWTZVNUgza0YwSk5NWlNDVjh6QnNTd3FUVkliRnJBS3ZiMkE4L05uc0RlakE3RXppeUZuQkZJWEJECjE5UnM0R05LaUR1eEJmQW8xcXBWeGFnUk1RMTA1dEVwaWFOb3JmSkt5dEswZUQ4RmFWblNSQUZNbTJmVwpJNUtzWWpGQjJ0KzdzTmZGL21Rc3dpaURrT2QxZ0tyZGxCZm0yRHJYa2FCWlZqaWZvTGVmMTA1MmltcmUKZjFKMGtJWkkwNUxVc202RHlUKy9LbGZHCj1samV4Ci0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80d00fe3-b19d-4102-98d9-0256c16ed540,107,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRTZ5VU1UK0o3OTh0Qkw4UUhUM0J0Nk1PdnhIZnM5VDhBOUEySHM5a2kKbk0wWTZVNUgza0YwSk5NWlNDVjh6QnNTd3FUVkliRnJBS3ZiMkE4L05uc0RlakE3RXppeUZuQkZJWEJECjE5UnM0R05LaUR1eEJmQW8xcXBWeGFnUk1RMTA1dEVwaWFOb3JmSkt5dEswZUQ4RmFWblNSQUZNbTJmVwpJNUtzWWpGQjJ0KzdzTmZGL21Rc3dpaURrT2QxZ0tyZGxCZm0yRHJYa2FCWlZqaWZvTGVmMTA1MmltcmUKZjFKMGtJWkkwNUxVc202RHlUKy9LbGZHCj1samV4Ci0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K', 'utterance': '[STREET_ADDRESS] ', 'utteranceType': 'text'}",6703d1c2ce37c37834ce368e,,,,2024-10-07 15:19:14.615,USER_UTTERANCE,[STREET_ADDRESS] ,text
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRUhycU53T1EyRlg2S3l3SXBTN0poR1hqVkhvNXNld3p2emxzelZpTTUKRmtjRldxSDVjRUZSZEhyaWZqU3k0UWFNUVhaWXpnVGFkOEtFYWZpTk0zekNqakJsS3hCamdLVGFZd092CkMxSERXeGl1K2FqejlZWG53MzgvRDRCaDRXZ0V0MzZwa2R5Uk9QNU1Fb0xnOElIckZFSFNid0VSTG9xdAo0S0FrMis4RWp2blduOTMzVzcvZGQ0TG42cVFzVWxnVUFyeS9GSVJ6V1FvWkNzRkxtT0ZhK3FxYUNlMHYKZmNIZVZEUEg2Q0QzMEtpai9HQTlxNnRmWTFVaW8rQ0laZ1VDcVZNaDdqZVRYR3RXQ3RucVh3ZlBLMmZMClZmbVkrZU5MY2s1eTJteTZHSVpLdEE9PQo9cG1yNwotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80d00fe3-b19d-4102-98d9-0256c16ed540,112,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRUhycU53T1EyRlg2S3l3SXBTN0poR1hqVkhvNXNld3p2emxzelZpTTUKRmtjRldxSDVjRUZSZEhyaWZqU3k0UWFNUVhaWXpnVGFkOEtFYWZpTk0zekNqakJsS3hCamdLVGFZd092CkMxSERXeGl1K2FqejlZWG53MzgvRDRCaDRXZ0V0MzZwa2R5Uk9QNU1Fb0xnOElIckZFSFNid0VSTG9xdAo0S0FrMis4RWp2blduOTMzVzcvZGQ0TG42cVFzVWxnVUFyeS9GSVJ6V1FvWkNzRkxtT0ZhK3FxYUNlMHYKZmNIZVZEUEg2Q0QzMEtpai9HQTlxNnRmWTFVaW8rQ0laZ1VDcVZNaDdqZVRYR3RXQ3RucVh3ZlBLMmZMClZmbVkrZU5MY2s1eTJteTZHSVpLdEE9PQo9cG1yNwotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==', 'utterance': 'I need to reschedule my 8:30 appointment with [PERSON_NAME] the PA', 'utteranceType': 'text'}",6703d212ce37c37834ce3b18,,,,2024-10-07 15:20:34.115,USER_UTTERANCE,I need to reschedule my 8:30 appointment with [PERSON_NAME] the PA,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80d00fe3-b19d-4102-98d9-0256c16ed540,113,,,,,"{'utterance': 'I tried calling but the number isn’t going thru', 'utteranceType': 'text'}",6703d222ce37c37834ce3c0c,,,,2024-10-07 15:20:49.953,USER_UTTERANCE,I tried calling but the number isn’t going thru,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80d00fe3-b19d-4102-98d9-0256c16ed540,119,,,,,"{'utterance': 'Been sick for the last 24 hours', 'utteranceType': 'text'}",6703d29dce37c37834ce4397,,,,2024-10-07 15:22:53.199,USER_UTTERANCE,Been sick for the last 24 hours,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80d00fe3-b19d-4102-98d9-0256c16ed540,126,,,,,"{'utterance': 'Yes please, any day the earliest or latest time', 'utteranceType': 'text'}",6703d2f6ce37c37834ce48c3,,,,2024-10-07 15:24:22.883,USER_UTTERANCE,"Yes please, any day the earliest or latest time",text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80d00fe3-b19d-4102-98d9-0256c16ed540,139,,,,,"{'utterance': 'Yes please- thank you so much', 'utteranceType': 'text'}",6703d392ce37c37834ce4f63,,,,2024-10-07 15:26:57.907,USER_UTTERANCE,Yes please- thank you so much,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80d00fe3-b19d-4102-98d9-0256c16ed540,143,,,,,"{'utterance': 'That’s perfect thank you', 'utteranceType': 'text'}",6703d3afce37c37834ce509d,,,,2024-10-07 15:27:27.187,USER_UTTERANCE,That’s perfect thank you,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80d00fe3-b19d-4102-98d9-0256c16ed540,156,,,,,"{'utterance': 'No that is all, thank you have a great day!', 'utteranceType': 'text'}",6703d429ce37c37834ce55c0,,,,2024-10-07 15:29:29.642,USER_UTTERANCE,"No that is all, thank you have a great day!",text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,1d0477d6-7dbb-4af3-b3ea-8a7317ef84b8,30,,,,,"{'utterance': 'Find a provider', 'utteranceType': 'suggestion'}",67044543ce37c37834d4bfa8,,,,2024-10-07 23:32:03.576,USER_UTTERANCE,Find a provider,suggestion
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,1d0477d6-7dbb-4af3-b3ea-8a7317ef84b8,43,,,,,"{'utterance': 'Orthopedic', 'utteranceType': 'text'}",67044550dd018676c743f4fe,,,,2024-10-07 23:32:16.456,USER_UTTERANCE,Orthopedic,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,1d0477d6-7dbb-4af3-b3ea-8a7317ef84b8,54,,,,,"{'utterance': 'Bone mass', 'utteranceType': 'text'}",67044583dd018676c743f72c,,,,2024-10-07 23:33:07.695,USER_UTTERANCE,Bone mass,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,05f34c29-dad9-4706-9eb1-6c8aa6c7c7b1,47,False,False,,,"{'arrivedWhileProcessingPreviousUtterance': False, 'arrivedWhileSpeaking': False, 'cloudRecordingId': None, 'provider': False, 'speechDuration': 7.510000099999999, 'sttConfidence': 0.8820393866666666, 'utterance': 'I am looking to find information on donations of a body upon Death.', 'utteranceType': 'voice'}",670435bc681a3e4d7a27f275,False,7.510000099999999,0.8820393866666666,2024-10-07 22:25:48.393,USER_UTTERANCE,I am looking to find information on donations of a body upon Death.,voice
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRWZxYjFUZGVwWlpNTDhWVjRaRVRzaUsweG8yN2hUSXRCQ3ZLRksvL1oKUE9KYWM1QkRjcG1TNllWa2R2cGtpU3pkSlhyTU50Zkg0VTNMd0FVOUQ2QUFOVEFNZFpaYVoycWZwRDkvClBpcDhZRGgyT0htM0drVklOb0IrMnY5TEZjdFNsbGd0bThJbnVxQ21pQXdnZzN4djFxWFNYUUdtaGxWTwpxKzBtRXdpc3JKNHViRzdtaThVT1kxdjdwSHN1S2FRZU8zS3lCNkNNaFhVaU9FOGFQOE8zWVAyR2RERzkKV1BuMlVNS3lRNEt4Nys2K3pzNkdMbzRqQU1KdEwzV0liQVlYamsyd01JMGQzUUZ4RzQ3alM4QS9Jdz09Cj02V3dkCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f31b4455-215a-49cc-8f51-256a12c1ccab,11,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRWZxYjFUZGVwWlpNTDhWVjRaRVRzaUsweG8yN2hUSXRCQ3ZLRksvL1oKUE9KYWM1QkRjcG1TNllWa2R2cGtpU3pkSlhyTU50Zkg0VTNMd0FVOUQ2QUFOVEFNZFpaYVoycWZwRDkvClBpcDhZRGgyT0htM0drVklOb0IrMnY5TEZjdFNsbGd0bThJbnVxQ21pQXdnZzN4djFxWFNYUUdtaGxWTwpxKzBtRXdpc3JKNHViRzdtaThVT1kxdjdwSHN1S2FRZU8zS3lCNkNNaFhVaU9FOGFQOE8zWVAyR2RERzkKV1BuMlVNS3lRNEt4Nys2K3pzNkdMbzRqQU1KdEwzV0liQVlYamsyd01JMGQzUUZ4RzQ3alM4QS9Jdz09Cj02V3dkCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K', 'utterance': 'Need to make an appt with urologist, [PERSON_NAME][LAST_NAME]', 'utteranceType': 'text'}",6703e0ca00ab2c30dea75036,,,,2024-10-07 16:23:22.228,USER_UTTERANCE,"Need to make an appt with urologist, [PERSON_NAME][LAST_NAME]",text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f31b4455-215a-49cc-8f51-256a12c1ccab,28,,,,,"{'utterance': 'Canandaigua ny', 'utteranceType': 'text'}",6703e0ee00ab2c30dea75209,,,,2024-10-07 16:23:58.809,USER_UTTERANCE,Canandaigua ny,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,230d322b-3d5d-4ece-96a8-09387b5f97bb,11,,,,,"{'utterance': 'Directory ', 'utteranceType': 'text'}",670416fbce37c37834d23844,,,,2024-10-07 20:14:35.724,USER_UTTERANCE,Directory ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,230d322b-3d5d-4ece-96a8-09387b5f97bb,18,,,,,"{'utterance': 'Social worker contact number', 'utteranceType': 'text'}",6704170ace37c37834d2390d,,,,2024-10-07 20:14:50.330,USER_UTTERANCE,Social worker contact number,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,0d7507b8-cf14-4a05-9b05-7e616f408e22,15,,,,,"{'utterance': 'Pay bill', 'utteranceType': 'suggestion'}",67046bdcdd018676c745df16,,,,2024-10-08 02:16:44.266,USER_UTTERANCE,Pay bill,suggestion
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,54570358-243b-4a64-bd0d-655ebfad34b8,22,,,,,"{'utterance': 'Patient portal', 'utteranceType': 'text'}",670418b355f202ce2646c8a8,,,,2024-10-07 20:21:54.933,USER_UTTERANCE,Patient portal,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fd75fe86-b7b4-47aa-a62c-5c0d61a5bf6e,53,,,,,"{'utterance': 'Urology ', 'utteranceType': 'text'}",67042bbace37c37834d35e75,,,,2024-10-07 21:43:06.930,USER_UTTERANCE,Urology ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fd75fe86-b7b4-47aa-a62c-5c0d61a5bf6e,64,,,,,"{'utterance': '14527', 'utteranceType': 'text'}",67042bc5ce37c37834d35f2c,,,,2024-10-07 21:43:17.399,USER_UTTERANCE,14527,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fd75fe86-b7b4-47aa-a62c-5c0d61a5bf6e,71,,,,"{'data': {'queueName': 'Urology'}, 'query': {}, 'structuredType': 'live_chat'}","{'data': {'data': {'queueName': 'Urology'}, 'query': {}, 'structuredType': 'live_chat'}, 'utterance': '', 'utteranceType': 'structured'}",67042bd0ce37c37834d35fd1,,,,2024-10-07 21:43:28.249,USER_UTTERANCE,,structured
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fd75fe86-b7b4-47aa-a62c-5c0d61a5bf6e,88,,,,,"{'utterance': 'Yes', 'utteranceType': 'suggestion'}",67042bd2ce37c37834d36000,,,,2024-10-07 21:43:30.799,USER_UTTERANCE,Yes,suggestion
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRXZ1cTc4RzVUZGRQeFFJallSRHJzWFVsNnlxQS9jMi9NTWpPdmRoeUQKVC9xenlHZXNaYndEeUNxS205dmd1SnV5cG1ValFaZTVHVFNGdkhQS29VRUd6ekJzcEx4bkFBNEg1blVLClc2eUNObnEyTkREUmJoNDZQQkdhV3NXT0RBcml3VXkwWkVQb1hGVjZlQVQvQ0s2dTQ0ZlNRZ0hqWGV5dApTS3BhOW0zQ0t6VEZjbHJNY2prUjVYUjNSMHl4cWwzTmVOcEltVzNFVWgxcW5OcUlTMlRKZGRRRm1lR0IKY2Y4cjJBYStucTF6WVladDd6djdvQT09Cj0rSHNlCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fd75fe86-b7b4-47aa-a62c-5c0d61a5bf6e,100,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRXZ1cTc4RzVUZGRQeFFJallSRHJzWFVsNnlxQS9jMi9NTWpPdmRoeUQKVC9xenlHZXNaYndEeUNxS205dmd1SnV5cG1ValFaZTVHVFNGdkhQS29VRUd6ekJzcEx4bkFBNEg1blVLClc2eUNObnEyTkREUmJoNDZQQkdhV3NXT0RBcml3VXkwWkVQb1hGVjZlQVQvQ0s2dTQ0ZlNRZ0hqWGV5dApTS3BhOW0zQ0t6VEZjbHJNY2prUjVYUjNSMHl4cWwzTmVOcEltVzNFVWgxcW5OcUlTMlRKZGRRRm1lR0IKY2Y4cjJBYStucTF6WVladDd6djdvQT09Cj0rSHNlCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K', 'utterance': '[FIRST_NAME][PERSON_NAME][LAST_NAME] ', 'utteranceType': 'text'}",67042bd9ce37c37834d36053,,,,2024-10-07 21:43:37.091,USER_UTTERANCE,[FIRST_NAME][PERSON_NAME][LAST_NAME] ,text
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRWpTSWpxdjZnQzByWTZjaW9jRVhoUUtGNk9vSjlIazRVOTVJdkpyd3MKYnJzRmxlL3hJMFZFdzhyQithVlg5ZDBuQmRsd0NyMTFrS3gyQVc2b0pENlNzVEFKMStwVW5XSUQrUnp2CkE5OVZkRHcvbU5yVnNCalQvMUNseUtrZ25LWW9RdGdLV2M2OElyTlQrRVVFWmY4b09oWFNQUUVzT2ExeApqa055WDQ0RlhoOVRPczNqYUNKQVg0Vmx0ZW9xUk4wTlM1dWp2Mk1zM3hqNjNkK3FGUzd6OXZUR3pnVkQKbG84RzczWmlyd2VCRktzPQo9bmxmcgotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fd75fe86-b7b4-47aa-a62c-5c0d61a5bf6e,108,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRWpTSWpxdjZnQzByWTZjaW9jRVhoUUtGNk9vSjlIazRVOTVJdkpyd3MKYnJzRmxlL3hJMFZFdzhyQithVlg5ZDBuQmRsd0NyMTFrS3gyQVc2b0pENlNzVEFKMStwVW5XSUQrUnp2CkE5OVZkRHcvbU5yVnNCalQvMUNseUtrZ25LWW9RdGdLV2M2OElyTlQrRVVFWmY4b09oWFNQUUVzT2ExeApqa055WDQ0RlhoOVRPczNqYUNKQVg0Vmx0ZW9xUk4wTlM1dWp2Mk1zM3hqNjNkK3FGUzd6OXZUR3pnVkQKbG84RzczWmlyd2VCRktzPQo9bmxmcgotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==', 'utterance': '[DATE]', 'utteranceType': 'text'}",67042be1ce37c37834d360d3,,,,2024-10-07 21:43:45.084,USER_UTTERANCE,[DATE],text
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRXZDeTNXYVNvYnlydzQ1SXpyVFRBbVgyNmhabitReUQxVkZqdzNtNEwKclRZSzM0Z0RQbEhWaTA1OXI3ZWlQeUZJVitmZW5DUHg2Y250V0ZxNzVrMndnakR4UVpaMjJQN3hZWG9XCjNZS013Um9YN2N3d2U2RU5Wek9OOTE4amtWWmc2NmJUcHFpdnpSb0NCR1FkeGhNaTNUVFNQUUg5RWhpcgplRWFXbDdkV0Z6cFIxWUovQUNJRGJnQzdITC82aENDaTdmWW5VaDQ3cmhPeDlHT0wxL1BvUHU2WFVwWHUKVTdRRk9Yb0RFdTNwNVhNPQo9ZzUvbQotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fd75fe86-b7b4-47aa-a62c-5c0d61a5bf6e,114,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRXZDeTNXYVNvYnlydzQ1SXpyVFRBbVgyNmhabitReUQxVkZqdzNtNEwKclRZSzM0Z0RQbEhWaTA1OXI3ZWlQeUZJVitmZW5DUHg2Y250V0ZxNzVrMndnakR4UVpaMjJQN3hZWG9XCjNZS013Um9YN2N3d2U2RU5Wek9OOTE4amtWWmc2NmJUcHFpdnpSb0NCR1FkeGhNaTNUVFNQUUg5RWhpcgplRWFXbDdkV0Z6cFIxWUovQUNJRGJnQzdITC82aENDaTdmWW5VaDQ3cmhPeDlHT0wxL1BvUHU2WFVwWHUKVTdRRk9Yb0RFdTNwNVhNPQo9ZzUvbQotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==', 'utterance': '[DATE]', 'utteranceType': 'text'}",67042bf0ce37c37834d3618f,,,,2024-10-07 21:44:00.199,USER_UTTERANCE,[DATE],text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fd75fe86-b7b4-47aa-a62c-5c0d61a5bf6e,132,,,,,"{'utterance': 'Hello ', 'utteranceType': 'text'}",67042c1ece37c37834d36431,,,,2024-10-07 21:44:46.188,USER_UTTERANCE,Hello ,text
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRXlaS1hrc2ZLOFNPWjJQUDVma0RHNlFPSkI1OVRiajlTRTRoNFM4Y1YKVG53RFBLWFFjald3R205OXhRWTRhUXpoYVJjaCtZakFLb3NrUGZPb2pTRk5PakM3WW9nZWRjUERiTFFTClNhOFl0SCthbWFMZFdVUDRiMUlhSkdRK3JjcE9tYjc5K3AyUFd2aGVkWkJUMitlcklpUFNQd0hDVDhsYwpldENMbEtraEV2VHVMSEcrdS8reitRVktKaGpaUU1LNUF4SUgzbHpIajFyQlhMdDdUUGlnNitjYWFmOHAKTnhvUVhRWHhyTTJhNXhxY0xRPT0KPVBIU1gKLS0tLS1FTkQgUEdQIE1FU1NBR0UtLS0tLQo=,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fd75fe86-b7b4-47aa-a62c-5c0d61a5bf6e,135,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRXlaS1hrc2ZLOFNPWjJQUDVma0RHNlFPSkI1OVRiajlTRTRoNFM4Y1YKVG53RFBLWFFjald3R205OXhRWTRhUXpoYVJjaCtZakFLb3NrUGZPb2pTRk5PakM3WW9nZWRjUERiTFFTClNhOFl0SCthbWFMZFdVUDRiMUlhSkdRK3JjcE9tYjc5K3AyUFd2aGVkWkJUMitlcklpUFNQd0hDVDhsYwpldENMbEtraEV2VHVMSEcrdS8reitRVktKaGpaUU1LNUF4SUgzbHpIajFyQlhMdDdUUGlnNitjYWFmOHAKTnhvUVhRWHhyTTJhNXhxY0xRPT0KPVBIU1gKLS0tLS1FTkQgUEdQIE1FU1NBR0UtLS0tLQo=', 'utterance': '[PHONE_NUMBER]', 'utteranceType': 'text'}",67042c31ce37c37834d36549,,,,2024-10-07 21:45:05.530,USER_UTTERANCE,[PHONE_NUMBER],text
LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRUUwZ3BvcHhJUUkydVExWFo2M1dxM1lMS0NPNkVKWUQ3Q21GL2lXbTYKcVpRTEtlTVU2d0hDTllPNmJJZlJEVGZQek1ZajUrSWw1VGxXbEZXY3lVSlcxREJza002aHlkb1ZVWStqCkgxRzVMakF6L2NXQUxsVG5xVWlibkkrS1FYSmJvVGhsRGpldEZKKzNSS1VGV1lvY2lJRFNWQUgwcm5zWApGdFJ1TEdwckVIbVB3MmJOYkJiNzNWbGpkY2hSVWdQSWVGdEI3dWZ1ZXlYQ0toRHpTY21VQXJSNUREdjYKRUNoOVNVenlZWUVGQXE5Q1JCRFhueVJ6VldhUkNNSlhvYlE4R1pqanpFd2Z5Zz09Cj1uekNrCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fd75fe86-b7b4-47aa-a62c-5c0d61a5bf6e,136,,,,,"{'@utterance': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRUUwZ3BvcHhJUUkydVExWFo2M1dxM1lMS0NPNkVKWUQ3Q21GL2lXbTYKcVpRTEtlTVU2d0hDTllPNmJJZlJEVGZQek1ZajUrSWw1VGxXbEZXY3lVSlcxREJza002aHlkb1ZVWStqCkgxRzVMakF6L2NXQUxsVG5xVWlibkkrS1FYSmJvVGhsRGpldEZKKzNSS1VGV1lvY2lJRFNWQUgwcm5zWApGdFJ1TEdwckVIbVB3MmJOYkJiNzNWbGpkY2hSVWdQSWVGdEI3dWZ1ZXlYQ0toRHpTY21VQXJSNUREdjYKRUNoOVNVenlZWUVGQXE5Q1JCRFhueVJ6VldhUkNNSlhvYlE4R1pqanpFd2Z5Zz09Cj1uekNrCi0tLS0tRU5EIFBHUCBNRVNTQUdFLS0tLS0K', 'utterance': '[STREET_ADDRESS][PERSON_NAME] ', 'utteranceType': 'text'}",67042c3fce37c37834d36615,,,,2024-10-07 21:45:19.306,USER_UTTERANCE,[STREET_ADDRESS][PERSON_NAME] ,text
,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fd75fe86-b7b4-47aa-a62c-5c0d61a5bf6e,141,,,,,"{'utterance': 'Looking to make an appointment ', 'utteranceType': 'text'}",67042c5bce37c37834d3679b,,,,2024-10-07 21:45:47.209,USER_UTTERANCE,Looking to make an appointment ,text
